2694,0116191
2695,0117057
2696,0116650
2697,0115964
2698,0117723
2699,0116329
2700,0117951
2701,0117731
2702,0116421
2703,0117797
2704,0115736
2705,0116313
2706,0115744
2707,0117372
2708,0115650
2709,0117991
2710,0116999
2711,0117737
2712,0117665
2713,0237765
2714,0115994
2715,0116931
2716,0116692
2717,0115678
2718,0116225
2719,0117998
2720,0116293
2721,0116683
2722,0113649
2723,0115856
2724,0117093
2725,0115580
2726,0377683
2727,0116684
2728,0117102
2729,0117407
2730,0116130
2731,0117979
2732,0116594
2733,0115857
2734,0114151
2735,0117128
2736,0116041
2737,0118111
2738,0116669
2739,0117876
2740,0116830
2741,0115438
2742,0119925
2743,0119229
2744,0178844
2745,0118583
2746,0119080
2747,0118571
2748,0115462
2749,0120265
2750,0119116
2751,0118826
2752,0118570
2753,0117056
2754,0119174
2755,0119707
2756,0119488
2757,0120389
2758,0128996
2759,0119822
2760,0125209
2761,0118799
2762,0131620
2763,0119250
2764,0119008
2765,0118604
2766,0118414
2767,0122648
2768,0119324
2769,0120434
2770,0119081
2771,0124819
2772,0119345
2773,0119142
2774,0120185
2775,0120338
2776,0119114
2777,0118655
2778,0119874
2779,0119137
2780,0123755
2781,0119215
2782,0119654
2783,0119896
2784,0118971
2785,0120512
2786,0120152
2787,0118880
2788,0118818
2789,0119590
2790,0118906
2791,0125659
2792,0120461
2793,0119468
2794,0118688
2795,0119227
2796,0119432
2797,0120521
2798,0119282
2799,0119859
2800,0119190
2801,0119115
2802,0169858
2803,0119528
2804,0119472
2805,0119731
2806,0118866
2807,0119173
2808,0119361
2809,0118884
2810,0120493
2811,0116922
2812,0119723
2813,0118749
2814,0123948
2815,0120169
2816,0118842
2817,0120536
2818,0120082
2819,0118883
2820,0119698
2821,0120094
2822,0118550
2823,0120514
2824,0120133
2825,0119567
2826,0118845
2827,0120032
2828,0119396
2829,0117056
2830,0118928
2831,0119369
2832,0119152
2833,0119177
2834,0120201
2835,0119167
2836,0119738
2837,0120177
2838,0118617
2839,0118829
2840,0119217
2841,0119094
2842,0127302
2843,0119535
2844,0119164
2845,0124317
2846,0120102
2847,0119784
2848,0118819
2849,0119918
2850,0168972
2851,0144120
2852,0120577
2853,0128442
2854,0138704
2855,0120844
2856,0120694
2857,0120789
2858,0119517
2859,0120890
2860,0139362
2861,0120184
2862,0171725
2863,0120131
2864,0118661
2865,0158409
2866,0120669
2867,0158011
2868,0138097
2869,0241073
2870,0120800
2871,0120888
2872,0120631
2873,0147612
2874,0122151
2875,0146468
2876,0134067
2877,0142964
2878,0119223
2879,0130018
2880,0120484
2881,0172684
2882,0134230
2883,0158446
2884,0140627
2885,0122690
2886,0120148
2887,0120692
2888,0165499
2889,0146336
2890,0178868
2891,0119942
2892,0120738
2893,0120777
2894,0120728
2895,0120768
2896,0123865
2897,0130827
2898,0120586
2899,0119336
2900,0120780
2901,0120686
2902,0118715
2903,0134928
2904,0120643
2905,0119038
2906,0120813
2907,0134619
2908,0166792
2909,0181627
2910,0126604
2911,0119643
2912,0124901
2913,0120321
2914,0120902
2915,0162973
2916,0129290
2917,0120746
2918,0120794
2919,0118789
2920,0165078
2921,0128445
2922,0120611
2923,0120591
2924,0122718
2925,0128853
2926,0120623
2927,0120603
2928,0129023
2929,0120744
2930,0118843
2931,0118636
2932,0120685
2933,0140888
2934,0129387
2935,0120791
2936,0120879
2937,0133751
2938,0120762
2939,0156887
2940,0120382
2941,0120749
2942,0120756
2943,0120802
2944,0147004
2945,0120735
2946,0120660
2947,0120877
2948,0150662
2949,0120832
2950,0120274
2951,0197626
2952,0123987
2953,0120787
2954,0120533
2955,0120889
2956,0120587
2957,0143127
2958,0156729
2959,0120863
2960,0120108
2961,0154506
2962,0120632
2963,0131857
2964,0120812
2965,0120828
2966,0127536
2967,0120815
2968,0120783
2969,0154420
