6282,2275949
6283,1606378
6284,1453405
6285,2403419
6286,1847746
6287,2446502
6288,2908228
6289,0816442
6290,1210819
6291,2656122
6292,2401711
6293,2315200
6294,2457282
6295,2024544
6296,1700845
6297,2234222
6298,1821549
6299,2234261
6300,2243389
6301,1483324
6302,2334879
6303,1979320
6304,1623205
6305,1663662
6306,1813609
6307,2101341
6308,3183630
6309,1837703
6310,2369396
6311,1985019
6312,1602613
6313,1985966
6314,2201221
6315,3066242
6316,1814621
6317,2147728
6318,1869716
6319,2302755
6320,2450186
6321,1924429
6322,1657510
6323,1981115
6324,1821694
6325,2352488
6326,1545660
6327,1213663
6328,1911644
6329,2364949
6330,1483013
6331,1204975
6332,2106550
6333,2355540
6334,1758795
6335,2334873
6336,2357263
6337,2425486
6338,2103267
6339,2692904
6340,2331143
6341,2201251
6342,2007360
6343,1650554
6344,2083355
6345,2969656
6346,2179116
6347,2617828
6348,2543508
6349,0481499
6350,2312390
6351,1322269
6352,1462900
6353,2167266
6354,1854564
6355,1480295
6356,2981768
6357,1206543
6358,1160996
6359,2527186
6360,1951261
6361,2094762
6362,2263944
6363,1706620
6364,1869416
6365,1699755
6366,2309021
6367,2944454
6368,2234155
6369,1428538
6370,2287715
6371,2218003
6372,2370248
6373,2306299
6374,3348476
6375,2796584
6376,2991224
6377,1486834
6378,3015110
6379,2820466
6380,1922679
6381,2503154
6382,2084093
6383,2334896
6384,2230358
6385,1528071
6386,1856010
6387,1091191
6388,2967286
6389,2991316
6390,2202928
6391,2718492
6392,2005374
6393,2580928
6394,2255372
6395,1714915
6396,2303110
6397,2542420
6398,2053463
6399,1392214
6400,2406252
6401,1937118
6402,2364841
6403,2132285
6404,2545118
6405,1690953
6406,1171222
6407,2258858
6408,1351685
6409,2395417
6410,2278871
6411,2429414
6412,2404461
6413,2017561
6414,1457767
6415,2829458
6416,1860353
6417,2343371
6418,2382009
6419,2247432
6420,1430132
6421,2599226
6422,1288558
6423,2388759
6424,1767354
6425,2404738
6426,2224073
6427,0453562
6428,2018086
6429,1785612
6430,2881698
6431,1674047
6432,2479800
6433,2345567
6434,1509788
6435,1272878
6436,1858481
6437,1535108
6438,2752200
6439,2296697
6440,2188560
6441,2294189
6442,1935179
6443,2294629
6444,2279864
6445,2034139
6446,1723121
6447,1343092
6448,2226417
6449,2991296
6450,2431286
6451,2495118
6452,2187115
6453,1291580
6454,2664258
6455,1433811
6456,2235902
6457,0848537
6458,2896036
6459,0993846
6460,2054790
6461,2531258
6462,1670345
6463,1905041
6464,2404463
6465,2328549
6466,2395421
6467,2628260
6468,2440362
6469,2140373
6470,1659338
6471,2795478
6472,3252208
6473,2401715
6474,3074732
6475,1817287
6476,1924396
6477,2207050
6478,2992146
6479,2085957
6480,2304426
6481,2193185
6482,1667355
6483,2576852
6484,2620736
6485,0884726
6486,2325989
6487,2964334
6488,1067765
6489,3521332
6490,1385956
6491,2351098
6492,2243537
6493,2865802
6494,0770828
6495,2375574
6496,2024432
6497,0816711
6498,2776074
6499,2265398
6500,1311071
6501,2165859
6502,1682180
6503,2289538
6504,2298416
6505,2378281
6506,2338864
6507,0790636
6508,2281159
6509,2511190
6510,2051879
6511,1211956
6512,1937390
6513,2258345
6514,1932718
6515,2194499
6516,1766175
6517,2169322
6518,2724064
6519,1982177
6520,1821426
6521,2170299
6522,2380331
6523,0790736
6524,1583421
6525,2081194
6526,1517260
6527,2481198
6528,2017020
6529,1727388
6530,1321511
6531,1684233
6532,191181
6533,2582008
6534,2140577
6535,1300854
6536,1691917
6537,2294677
6538,2387413
6539,1549920
6540,2415174
6541,2388821
6542,2350496
6543,1408101
6544,2330546
6545,2779318
6546,2415464
6547,1572315
6548,1716767
6549,1981107
6550,1654523
6551,1904996
6552,1245492
6553,2349460
6554,2016940
6555,2987732
6556,0359950
6557,2309295
6558,1170358
6559,2312718
6560,1894476
6561,1815862
6562,2359024
6563,1980209
6564,1821641
6565,2229499
6566,1321870
6567,2250234
6568,2265534
6569,2184339
6570,1181840
6571,1966566
6572,2379082
6573,2831440
6574,2508258
6575,3306776
6576,2317225
6577,1925435
6578,2524674
6579,2217458
6580,2386278
6581,2201548
6582,3321254
6583,1838520
6584,1931602
6585,2866360
6586,1647413
6587,1714206
6588,2407574
6589,2042583
6590,2094877
6591,2457282
6592,2404311
6593,1335975
6594,2288044
6595,2312890
6596,2818348
6597,2209418
6598,2101473
6599,1545754
6600,1702439
6601,1905040
6602,1559547
6603,2304771
6604,2364975
6605,1939659
6606,2002718
6607,2027140
6608,1454468
6609,2284766
6610,0765446
6611,1535109
6612,1450321
6613,2058107
6614,2066133
6615,2792728
6616,0790628
6617,2403029
6618,2193215
6619,3103576
6620,1731141
6621,2429074
6622,3448098
6623,2395385
6624,2017038
6625,2390361
6626,2191701
6627,1951216
6628,2499414
6629,2334649
6630,1913178
6631,2042568
6632,2289920
6633,1464191
6634,2396566
6635,2387433
6636,2523600
6637,1698648
6638,1951264
6639,2195548
6640,2013293
6641,1798709
6642,2220408
6643,2319580
6644,1538403
6645,2585078
6646,1931435
6647,1327773
6648,2651924
6649,2244901
6650,2113681
6651,1800241
6652,1411250
6653,2332579
6654,2333804
6655,3106846
6656,1711425
6657,1229340
6658,2166616
6659,1426329
6660,2023587
6661,1588173
6662,2316411
6663,2358891
6664,2414766
6665,2093270
6666,2392326
6667,3061046
6668,2770480
6669,3100636
6670,2852460
6671,3122122
6672,2520512
6673,1816608
6674,2450440
6675,3078718
6676,2226519
6677,0469021
6678,1817081
6679,2084989
6680,1864750
6681,2386257
6682,2389182
6683,2555268
6684,2336846
6685,3089388
6686,2357291
6687,1924435
6688,1959490
6689,1355630
6690,3992752
6691,3504048
6692,1600196
6693,2717860
