5385,1438254
5386,1426320
5387,1455151
5388,1425933
5389,0892318
5390,0985694
5391,1161411
5392,0473075
5393,1302067
5394,0968264
5395,1037705
5396,1684911
5397,1135084
5398,1441956
5399,1287878
5400,0889573
5401,1518861
5402,1591095
5403,1079968
5404,1424432
5405,1512235
5406,1625340
5407,1574639
5408,1282140
5409,1407061
5410,1212454
5411,1322312
5412,1399683
5413,1653853
5414,1525915
5415,1194417
5416,1341167
5417,1646959
5418,1228987
5419,1155076
5420,1274300
5421,1226273
5422,1559549
5423,1027718
5424,1028576
5425,1646876
5426,1443518
5427,1375670
5428,1106860
5429,1735853
5430,1320304
5431,1433802
5432,1534085
5433,1686313
5434,1245526
5435,1415283
5436,1216515
5437,0977855
5438,1668200
5439,1734113
5440,1588875
5441,1386932
5442,1542344
5443,1369706
5444,0482459
5445,1196141
5446,1020773
5447,0780653
5448,1481572
5449,1126591
5450,1621444
5451,1744641
5452,1319722
5453,1673430
5454,1588337
5455,1433108
5456,1604900
5457,1560779
5458,0879870
5459,1626201
5460,1231583
5461,1438216
5462,2008009
5463,1518812
5464,1320253
5465,1336617
5466,1182350
5467,1588170
5468,1013743
5469,0955308
5470,1564585
5471,0980970
5472,0480255
5473,0935075
5474,1261945
5475,1345772
5476,1565958
5477,0997152
5478,0842926
5479,1441912
5480,1511354
5481,0775543
5482,1234654
5483,1494772
5484,1270120
5485,1706365
5486,1405500
5487,1314652
5488,1320244
5489,0878835
5490,1401643
5491,1341341
5492,1236371
5493,1585255
5494,1371155
5495,1429392
5496,1719009
5497,0944835
5498,1403981
5499,1303803
5500,1477171
5501,1038686
5502,0964517
5503,1340773
5504,0872230
5505,1614338
5506,1480660
5507,1602479
5508,1023114
5509,1341188
5510,1488598
5511,1183923
5512,1226236
5513,1592876
5514,1313092
5515,1805297
5516,1229381
5517,1465522
5518,1504443
5519,1013860
5520,1232838
5521,1575539
5522,0947810
5523,1523483
5524,1588895
5525,1130884
5526,1714886
5527,1692504
5528,1764141
5529,1673702
5530,1250777
5531,1386588
5532,1385867
5533,1235830
5534,1646985
5535,1440292
5536,1740047
5537,1104001
5538,1323045
5539,1504320
5540,1452628
5541,1375666
5542,1243957
5543,1440728
5544,1313244
5545,1244754
5546,1612774
5547,1252380
5548,1334260
5549,1325004
5550,1216520
5551,1226753
5552,1194424
5553,1285016
5554,1381413
5555,1414382
5556,1740707
5557,1405810
5558,1536053
5559,1479668
5560,1584016
5561,1486190
5562,1188113
5563,1602617
5564,1509787
5565,1393746
5566,1221208
5567,1179056
5568,1587386
5569,1219817
5570,1624426
5571,1320291
5572,1278379
5573,1270291
5574,1510906
5575,1667691
5576,1629377
5577,0817177
5578,1294226
5579,1930371
5580,1525552
5581,0472399
5582,1723811
5583,1068242
5584,1809231
5585,1821593
5586,1787729
5587,1836987
5588,1910498
5589,1509767
5590,1067774
5591,2011971
5592,1259521
5593,1667905
5594,1637688
5595,1422136
5596,1306980
5597,1181614
5598,1783798
5599,1671457
5600,1582271
5601,0480239
5602,1376233
5603,1253864
5604,1372686
5605,1987018
5606,0377981
5607,1621429
5608,1268799
5609,1854506
5610,1219289
5611,1622979
5612,0993842
5613,1412386
5614,1772424
5615,0822847
5616,1632708
5617,1847731
5618,1845866
5619,1686067
5620,1541160
5621,1719071
5622,0480687
5623,0409847
5624,1568346
5625,0800369
5626,1890373
5627,1229238
5628,1753887
5629,1660379
5630,1700467
5631,1454029
5632,0970179
