4488,0765447
4489,0780607
4490,0477051
4491,0848557
4492,0442933
4493,0808230
4494,1166805
4495,0368794
4496,0952682
4497,0443706
4498,0784972
4499,0479500
4500,0814106
4501,0807721
4502,0758730
4503,0782867
4504,0765429
4505,1039960
4506,0809533
4507,0796302
4508,1048174
4509,0465375
4510,0475243
4511,1077274
4512,0875113
4513,0815244
4514,0808417
4515,1179904
4516,0459959
4517,0481141
4518,0472205
4519,0780583
4520,0498353
4521,0450385
4522,0494222
4523,0463854
4524,0801526
4525,0486576
4526,0416508
4527,0471711
4528,0857191
4529,0892100
4530,0758771
4531,0758732
4532,0869977
4533,1083845
4534,00293564
4535,0476964
4536,0473308
4537,0488120
4538,0756683
4539,0292963
4540,1077258
4541,0496328
4542,0462538
4543,0964587
4544,0373883
4545,0445922
4546,0829297
4547,1092053
4548,0808357
4549,0401383
4550,0780565
4551,0795368
4552,0381849
4553,0995829
4554,0492486
4555,0283503
4556,0472071
4557,0780608
4558,0449088
4559,0889600
4560,1016301
4561,0455760
4562,0465494
4563,0838221
4564,0452623
4565,0762110
4566,0845046
4567,0482374
4568,0415127
4569,1095573
4570,0871197
4571,0817402
4572,0854548
4573,0810900
4574,0389790
4575,0838192
4576,0890870
4577,0393956
4578,0799949
4579,0443680
4580,0807054
4581,0421082
4582,0825244
4583,0840363
4584,0891527
4585,0450188
4586,0804516
4587,0419887
4588,0862856
4589,0996605
4590,0815178
4591,0496436
4592,0425430
4593,0486655
4594,0804452
4595,0425112
4596,0389722
4597,0758753
4598,1032856
4599,1028528
4600,0435705
4601,0465602
4602,0816530
4603,0856288
4604,0758766
4605,0970472
4606,0431308
4607,1038988
4608,0896986
4609,0435528
4610,0871510
4611,0463998
4612,0795439
4613,0489237
4614,0472062
4615,0959342
4616,0496806
4617,0825232
4618,0385752
4619,0446463
4620,0337978
4621,0887745
4622,0457419
4623,0983213
4624,0466839
4625,0923985
4626,0860866
4627,0469494
4628,0923752
4629,0427327
4630,0498399
4631,0765443
4632,0909010
4633,0486651
4634,0785533
4635,0971205
4636,0768212
4637,0444682
4638,0950740
4639,1068649
4640,0489018
4641,1284591
4642,1125849
4643,1068680
4644,0467197
4645,0986230
4646,1054486
4647,0862846
4648,1126596
4649,0970468
4650,1082853
4651,0926129
4652,1050160
4653,1259014
4654,0892899
4655,1046997
4656,1172570
4657,0765432
4658,0811138
4659,0865556
4660,0493464
4661,0449487
4662,0447166
4663,1205489
4664,0963194
4665,1018785
4666,0443274
4667,1033643
4668,0800080
4669,0416212
4670,1111890
4671,0467200
4672,0988595
4673,0397892
4674,0896031
4675,1356380
4676,420238
4677,1013753
4678,0918927
4679,0462499
4680,0435679
4681,1227926
4682,1046947
4683,0491044
4684,1226291
4685,0396707
4686,1286742
4687,0804529
4688,1055366
4689,1063669
4690,0981072
4691,1263778
4692,0959337
4693,1129423
4694,0926063
4695,1139797
4696,0795421
4697,1185616
4698,1024255
4699,1029234
4700,0368563
4701,0814314
4702,0985699
4703,1270769
4704,0844760
4705,1370212
4706,1023481
4707,1100048
4708,0486321
4709,0932669
4710,0489049
4711,1056437
4712,1340664
4713,1227929
4714,0451079
4715,1095442
4716,2132415
4717,0494652
4718,1069238
4719,0830515
4720,1054588
4721,0915460
4722,1034303
4723,1034325
4724,1099212
4725,0790686
4726,0995039
4727,1199099
4728,1103193
4729,1060277
4730,1082868
4731,0832266
4732,0371746
4733,1124394
4734,0373051
4735,1277728
4736,1226681
4737,0819714
4738,1049948
4739,0929425
4740,1129442
4741,0951216
4742,0497465
4743,1280558
4744,1339302
4745,0412536
4746,1284526
4747,1114723
4748,1068641
4749,1073241
4750,1064932
4751,1221141
4752,0838283
4753,0976051
4754,1174954
4755,0852713
4756,0844286
4757,1056444
4758,1152397
4759,0938341
4760,1173745
4761,0367882
4762,0965440
4763,0426592
4764,1000774
4765,1178197
4766,0861689
4767,1305138
4768,0910936
4769,0780536
4770,1153103
4771,0406759
4772,1294138
4773,1288589
4774,1052040
4775,0468569
4776,0425061
4777,0962726
4778,1260502
4779,0876563
4780,1077084
4781,0823671
4782,0455824
4783,0964516
4784,1216477
4785,0808244
4786,0109688
4787,0421715
